x;y
0.303588424;-0.898069874
-0.273637795;-0.457508438
-0.454330565;0.528671249
-0.645013717;0.661441774
-0.545567821;-0.433666298
0.315689883;0.532316956
-0.117341478;0.400519277
-0.25363699;0.573336911
0.656084328;0.050366449
-0.049782937;-0.541864356
0.573534017;-0.089448321
-0.630913344;0.885398257
-0.280795166;-0.138983246
-0.885619068;-0.633821017
0.216659704;0.59563038
-0.110476196;0.636292989
0.026115225;0.571720032
0.103267211;-0.649701721
-0.420967125;-0.542433353
-0.82104671;-0.36708452
0.190546654;0.662096279
-0.158763888;0.572406518
0.732804765;-0.556908033
0.531687296;-0.617385407
0.579483651;0.843029771
-0.755504195;-0.911793827
-0.164447356;0.08405566
0.628897055;0.605876006
-0.141412324;-0.887876798
0.655307924;-0.513938202
0.706721908;0.901130754
-0.370055259;-0.608408785
0.730641858;0.567679898
0.659913671;0.969306905
0.243388231;0.284623053
0.360975547;-0.590033853
0.54969746;-0.488911406
0.823662451;-0.938769303
0.46381653;0.098803825
0.139280512;0.972810377
-0.122503233;0.46442669
-0.311982903;-0.52527592
0.375189645;0.306594473
-0.302691828;0.542290338
0.564901493;0.075456617
0.059940659;-0.409101756
-0.067783363;-0.617726709
0.655578553;-0.226208549
-0.971660395;-0.291100373
0.22196837;0.972736232
0.782262525;0.444495117
-0.847990825;-0.882912844
0.016592701;-0.573234837
-0.018803657;0.040486913
0.302996081;0.343629631
-0.629885078;0.303798801
0.725809472;0.625264287
-0.134814242;0.01564952
0.64643194;-0.9641376
0.765585686;0.71039103
-0.492885255;0.737010906
-0.313108905;0.216828755
0.14778347;0.26223216
0.061635269;0.91281208
0.175512719;0.349622319
0.988376566;0.131410917
-0.386772757;0.161803318
0.20576717;0.270894447
0.882750646;-0.448194691
-0.025512176;-0.949974921
-0.085939104;0.165147803
0.614861835;0.31629165
0.76313464;-0.074648533
0.481154601;0.335474317
-0.546173357;-0.262563957
-0.76923285;0.161855634
0.703665055;-0.510862528
-0.47391232;-0.596960574
-0.381122474;0.024256829
-0.508822044;0.111046492
0.584792117;0.771292638
0.120614343;-0.643964335
-0.914332997;-0.3424618
0.963579386;-0.232353678
-0.586716163;0.96338645
-0.331059996;-0.70501511
0.85342479;0.787420856
-0.042450838;0.165287935
0.672896731;-0.024557328
-0.767800841;-0.620462872
-0.610061032;0.490606349
-0.666093978;0.962378361
0.274433131;0.631895996
0.353512058;-0.214233139
-0.307282967;0.333724993
0.884929697;0.721050797
0.280296826;-0.235261041
0.527039177;-0.018069975
0.756562505;-0.952619084
0.443902789;0.626931118
0.304215474;-0.162406218
-0.30928803;0.069623246
-0.894170624;-0.098437435
-0.594457784;-0.325994834
0.427823574;0.863671803
0.318426049;0.155380985
-0.28742121;-0.580758269
0.588465879;0.211026318
-0.111344239;0.908253691
0.803037199;0.319784159
0.136716985;0.209805725
0.321142898;-0.301281675
0.060821243;-0.097999605
0.145915647;-0.83592019
0.676493871;0.454444275
0.384802412;-0.551417517
0.616655763;-0.07139166
0.609740782;-0.90865247
-0.488567129;0.884391327
-0.911016417;-0.200942259
-0.905847232;0.495820752
-0.358254709;0.963159765
0.395087302;0.917662006
0.53113697;0.507886573
-0.839061237;-0.690051892
-0.789065416;-0.216055298
0.214664263;0.840478605
0.271929331;-0.278876471
-0.565345208;0.457883663
0.162533997;-0.053556898
0.69018461;-0.151145181
-0.799989468;0.005411795
0.158071263;0.168938299
-0.145600676;0.280016728
0.298913276;0.701537757
-0.933154862;-0.141723007
-0.634289193;0.217375892
0.63298029;0.478941495
-0.668628714;0.204356822
-0.477908325;-0.736755992
0.769566679;0.697382745
0.9458642;-0.118983558
0.163634885;0.238066345
0.948350676;0.327626733
0.537350145;0.780072108
0.786741999;0.201456796
0.902010096;-0.678906195
0.722260422;0.374811324
0.867624838;-0.571315644
-0.850496876;-0.588925538
-0.513624224;-0.64889722
0.943855744;-0.047415762
-0.08070161;0.938246753
0.789000025;-0.309922297
-0.446356565;-0.507656676
-0.710298571;0.801440441
-0.256840253;-0.138467051
0.258171474;-0.437351968
0.720554554;0.536129702
0.784917931;0.239758863
-0.410775821;0.337046017
-0.40888149;0.618383434
0.156655592;0.32472101
0.690418592;0.161240864
-0.198728546;-0.227686791
-0.786937982;-0.94394771
-0.074713393;-0.135128214
0.371901028;-0.899772045
0.193589478;-0.897106916
0.520380695;0.63659129
-0.175014811;0.444612661
0.303556252;0.688454877
-0.325088862;-0.65981499
0.873862349;-0.94184051
0.25584596;0.827321932
0.355191342;0.868996928
-0.902026531;-0.407607151
-0.188603732;0.533091691
-0.938728763;-0.90101261
0.269857916;-0.08487731
-0.34403343;-0.837153238
-0.147004355;-0.574249314
-0.401468492;0.379788545
-0.371373836;0.750137957
-0.239860856;0.407370077
-0.929614975;0.131402128
0.625023113;-0.233651554
0.336574993;-0.060842034
0.695537317;-0.444619043
-0.47000596;-0.537201113
-0.110730048;-0.630529548
0.863372691;-0.602708048
0.791212514;0.634737315
-0.552087468;0.598488531
0.086577882;-0.100135759
0.609981254;0.010690866
0.255779526;0.398350538
0.187928571;0.634740078
-0.661375294;0.062515736
-0.53997801;-0.908827036
0.550564737;0.596741407
-0.303536091;-0.11036191
0.38627494;0.133043697
-0.65579586;-0.849332613
0.64249982;-0.284869085
0.548889403;0.393642978
-0.091645151;0.970997145
0.719984448;0.06840496
-0.787784671;0.18438997
0.036224797;-0.464091752
0.260991563;-0.849438968
0.690630994;-0.332047354
0.920889197;-0.58260018
0.530268722;0.27374221
0.502940451;0.870316491
0.082688392;-0.5782541
-0.70953246;-0.463354198
-0.106977351;0.659889688
-0.551791165;0.997309357
0.111160416;-0.851353825
0.980261257;-0.241572262
-0.354128136;-0.595731056
0.686045337;-0.837383122
-0.596506219;0.225798786
-0.252577297;0.685718072
-0.881735981;0.936821249
-0.23311595;0.019236954
0.018983598;0.175193304
0.343233349;0.631971384
0.166925125;0.438403586
0.136246608;-0.73488599
-0.292755175;0.947665988
-0.078483581;-0.594814772
0.391331128;0.213076315
-0.115519542;0.522721713
-0.21888059;-0.833728394
-0.950828292;-0.614850218
-0.585940313;-0.535127811
-0.341218181;-0.509610245
-0.346658634;-0.156242011
0.916397687;0.337112503
-0.224072906;-0.387791645
0.55359718;-0.050013793
-0.650679353;-0.288147987
-0.416783023;0.357254746
-0.207251785;-0.077833714
-0.565755832;-0.644296397
-0.770502534;-0.753248634
0.387588973;0.241549701
-0.892501602;0.677193794
-0.348203071;-0.059223011
0.531470423;0.740955769
-0.14202683;-0.990461721
-0.885511261;0.322058687
0.262814101;-0.302137483
0.225655521;0.948586544
0.853208656;-0.992977919
-0.590458762;-0.165439993
-0.602326133;0.232959343
-0.869907974;-0.996990548
0.196627751;0.665750997
0.079051024;-0.772162504
0.220949061;0.983610614
0.114438165;0.446048382
-0.489875817;0.741393412
0.502143674;0.20582052
0.338027451;0.65039627
0.197314572;-0.047897304
-0.337417515;-0.205096092
-0.615350822;0.978749333
-0.542713968;0.428138092
0.380003833;0.28126584
-0.917417274;-0.6088912
-0.772984;-0.234576045
0.951176563;-0.321656727
-0.284747968;0.350599035
0.069146327;-0.123091045
-0.344909872;0.156218805
-0.102594653;-0.497708417
0.034683064;-0.166313634
-0.833099726;0.480053027
0.777747381;-0.399123117
-0.25880397;-0.234759978
-0.812921242;0.456406367
-0.827688539;0.420545412
0.602025194;-0.158326513
-0.653013823;0.447219337
0.075838213;0.460118221
-0.595772424;0.159071311
-0.085933588;-0.56142368
-0.253101734;-0.408383139
0.094743153;-0.282857249
-0.787747673;0.323472778
-0.415868857;-0.068870983
-0.512004311;-0.889441088
0.992816134;-0.129328494
-0.34298328;-0.431448508
-0.814154916;0.280501871
-0.124864711;-0.905995531
0.995621585;-0.778249596
0.084275771;0.70232322
0.114806848;0.255408505
0.597756308;0.501443306
0.030874148;-0.416536719
-0.907396539;0.459646083
-0.590650699;0.370855051
-0.850078285;-0.981352485
-0.294754233;-0.451694349
0.395838686;0.639530732
0.11265156;0.52571742
0.653787238;0.519556376
0.123608139;-0.193391718
0.280013166;-0.855842389
-0.64309961;-0.405375515
-0.943459827;-0.411186542
0.071558857;-0.513098572
0.846012761;-0.63440512
0.272611334;0.695645343
0.368749691;-0.375539312
0.850590232;0.948134486
0.072788847;-0.385830746
0.54451169;0.368401002
-0.283643061;-0.842565301
-0.617864621;-0.241685017
-0.052215466;-0.855058622
-0.260223419;-0.917391607
-0.834405471;0.040744928
-0.542604313;0.579944211
-0.482994626;-0.208411391
0.514251043;-0.91414888
0.317638706;0.517309572
-0.693837301;-0.206903671
0.849738217;-0.227827224
0.029210142;0.520225221
0.340620084;-0.944237712
-0.467459085;0.564992215
0.430279049;-0.167679047
0.955628141;-0.417153633
-0.232249694;0.497433302
0.803905199;-0.425769764
-0.404025775;0.905620747
0.517610491;-0.908975741
-0.322254204;-0.601870736
-0.310090093;0.095795721
-0.484024432;-0.626969286
0.77094425;-0.239681104
0.072247901;-0.159417647
0.585562708;0.910444785
-0.676889647;0.914042989
0.761373491;0.332898118
-0.762933133;-0.508917275
0.930825059;-0.012488922
0.505206315;0.350788363
-0.811250558;-0.292088281
0.336174949;-0.15303698
-0.23753171;0.281174403
0.797705072;-0.513661669
-0.68004628;-0.794634275
0.856137181;-0.867070148
-0.871747915;-0.033996379
0.162351528;0.045896182
-0.568379636;0.678165125
-0.5258602;-0.605793537
0.208925225;0.589463012
0.314310693;-0.529517176
-0.921264335;0.768197002
-0.045237537;-0.4143374
0.887141577;-0.253146788
-0.636203512;0.025734718
0.205303512;0.084108095
0.275858508;0.558961407
-0.74277804;0.795778431
0.101720043;-0.279879165
0.769277543;-0.258722807
0.458729075;-0.189400808
-0.548501015;0.994438891
-0.438956671;-0.631603043
0.350659387;-0.545670391
-0.459894419;0.708752771
0.292096422;0.019224548
-0.107968864;-0.383542314
-0.986362603;-0.847803506
-0.898635085;-0.606441765
-0.831424382;-0.690241224
0.36983156;0.489303774
0.532628976;-0.240111511
-0.529478309;-0.68243246
-0.218502403;0.953963055
-0.637388499;-0.460537906
-0.228873568;-0.713767346
0.260218045;0.433607506
0.360472953;-0.442507511
-0.31100814;-0.782902227
0.084570498;-0.690825417
-0.329562444;-0.988645328
0.278815341;-0.345440232
0.278027312;0.055507199
-0.673071626;-0.914076519
0.626735751;0.470233684
-0.168948185;0.626646918
0.258051002;0.042358996
0.576739532;0.723381538
0.215211763;-0.126290211
-0.261237558;0.214693312
-0.789977376;-0.899419176
-0.01004933;0.647024822
-0.974340507;-0.184157963
0.465595163;0.208937712
0.149095906;-0.733678538
-0.371223172;-0.074672478
0.887552533;0.878257112
-0.86714789;-0.177898567
0.892557642;-0.055277866
0.735081432;0.730524595
-0.834598718;-0.653578316
-0.81077281;-0.710560451
0.265628968;-0.53639715
-0.131965729;0.958788967
0.365189081;-0.957129223
-0.02488665;-0.427080134
0.609208006;0.71545744
-0.747779815;-0.024839018
0.248262093;0.936930559
0.849905991;0.14205139
-0.011740285;-0.575352702
0.017718691;-0.960035901
-0.41193072;0.729449864
0.432149304;0.651181502
-0.716040798;-0.197073095
-0.660734744;-0.875834734
0.195354641;-0.313342561
0.485476283;-0.630218241
0.453005923;0.752833129
-0.336908129;0.436978921
0.752351622;-0.754066703
0.588049148;0.44564992
0.348588864;0.427970895
0.558076739;0.346645213
0.367687276;0.779477629
0.504024313;-0.093300074
0.266456363;-0.392635443
-0.318641466;0.239077521
0.975356407;-0.189554019
0.937903074;0.995862425
0.537603883;-0.302521197
-0.986989197;-0.652032615
-0.258157757;-0.147988034
-0.160205639;-0.155520316
0.967946201;0.447097756
0.620148608;-0.042085024
0.893236613;0.791410218
0.724317532;-0.864384233
-0.062585054;0.138253286
0.992581377;-0.51638147
0.038638384;0.444543398
-0.349901056;-0.60348033
0.516059812;0.904241497
0.924578074;0.544688621
-0.881682462;0.989614478
-0.525932177;0.452126843
0.967393006;0.033397352
0.645493784;-0.458707644
-0.576151428;-0.016632773
-0.201198194;0.083519972
-0.40748426;0.90643912
0.992663154;0.144685534
-0.647635667;-0.675427537
0.845681014;-0.935330242
-0.165407922;-0.904888416
0.922176556;0.635482045
-0.289211293;0.290450863
-0.33821542;0.81758411
0.084088321;-0.408021024
0.875238415;-0.622094047
-0.757801032;-0.520341095
0.811294131;0.829788398
0.822512345;-0.773443291
0.736798415;-0.795936565
-0.55690962;0.999122093
0.096608824;0.626721325
0.969652317;-0.92474188
0.135089938;0.363352452
-0.781654866;0.237453089
0.117175804;0.628047387
-0.55553411;0.71249688
-0.82113994;0.327895576
0.66634434;0.139862405
0.646268663;-0.897092387
-0.991124611;0.558600877
-0.544802523;-0.042622795
0.752551818;-0.428646701
0.940114425;0.116639044
0.123036765;0.551214059
0.510030606;-0.747602072
0.158824954;-0.455652797
-0.146166183;0.637533454
0.183494923;-0.434224114
-0.531207507;-0.259161182
0.091704762;0.997419842
0.99891041;-0.223600338
-0.434308678;0.747166981
-0.668701843;-0.747135026
-0.207605032;-0.265697168
0.975639277;0.73466803
0.581538019;0.035441917
-0.062886814;-0.00348057
-0.806807247;0.290322787
-0.431545574;0.087701692
-0.773095457;0.68775565
0.404299916;-0.640124925
-0.991246235;0.218296126
-0.323347722;-0.774822538
0.230091478;-0.357018696
0.753267151;0.835922132
-0.475432217;0.648786646
0.840585393;-0.573905023
0.963139695;-0.373602781
0.808622587;-0.803948935
-0.891973108;0.767266672
0.661861825;0.610938528
0.100144353;-0.839171897
-0.790474541;0.859193812
0.440455847;-0.780903483
-0.596868268;-0.091884499
0.789382383;-0.41399602
-0.137052554;0.96225763
0.640556066;0.740172729
0.91492472;-0.876483335
0.90917312;0.253437031
-0.284915535;-0.816910953
0.385873776;0.502006954
-0.244791735;0.235265999
-0.453884372;0.520258206
0.94916318;0.867650362
-0.029115448;-0.73014514
-0.626132545;0.173158761
-0.790334461;0.718058584
0.085777372;0.794682153
0.286262881;0.106556737
-0.793099833;-0.829763976
0.016578306;0.776503723
0.127278623;-0.476823497
0.724685583;0.971929033
0.859269032;-0.580109934
-0.32247852;-0.963063938
-0.923832756;0.569454226
0.715888123;-0.279139675
0.072933705;0.061771487
0.987024323;-0.623151946
0.80288203;0.867253717
0.49093915;-0.673563606
0.918107244;0.64019593
0.372518312;0.299967361
0.910008404;-0.663173511
0.799713114;-0.694142254
0.775047309;0.174310055
0.764087405;0.443980059
0.13008489;-0.414533126
0.987959529;-0.552393201
-0.734950017;-0.427103563
-0.482974717;-0.49588948
-0.048959552;0.56007149
-0.804556944;-0.813676183
-0.588531502;-0.404656575
0.794543029;-0.137065269
0.027528791;0.884886937
-0.956503942;0.310415644
0.973370926;0.081182113
-0.390162395;0.072487376
0.923993563;-0.143954018
0.723855681;-0.512700817
0.029212584;0.293539226
0.152224471;-0.862050961
0.374043182;0.041562942
0.623433041;0.100394523
0.169634804;0.155127488
0.070911365;0.329721128
-0.664071396;-0.44539968
-0.718315243;0.384351343
0.642061072;-0.015649688
0.266990606;-0.301031985
0.258628907;0.630135789
-0.140381942;0.230733649
-0.778345659;0.986521877
0.821533478;0.348137564
-0.657708724;0.235215206
-0.151584574;0.102378533
0.338082682;0.510745306
-0.809709643;0.62662679
0.110761658;0.38465748
-0.374289566;-0.332972379
0.040909178;-0.585099413
-0.048804256;-0.869147652
0.480617292;-0.898619025
-0.332793892;-0.343265761
-0.400035938;0.835502016
0.056396127;-0.488438004
0.1496888;0.5844167
0.903969211;-0.982983179
-0.347487714;-0.770873621
-0.237512276;-0.591589219
0.504593503;0.8531352
-0.538169335;0.535600863
0.038620932;-0.987742474
-0.94024795;-0.237878922
0.147523133;0.764620306
-0.06767963;0.873301163
-0.109053948;0.106691721
0.169146866;-0.258232401
0.384961171;-0.925118563
0.113143366;0.174486438
-0.992765896;0.38498873
0.494083848;-0.934105808
-0.518432278;0.333265078
-0.019928007;-0.036865509
-0.545081486;-0.101418262
0.496588892;-0.200023886
-0.514668459;0.720730287
0.840881577;-0.479686368
-0.847583133;-0.247576442
-0.152509623;-0.544030315
-0.748087552;0.469527288
0.604079886;0.605177762
0.930484044;0.178589739
-0.478260883;-0.063035458
-0.732150031;-0.997084237
-0.475188927;0.671826951
0.418637195;0.887739436
-0.063406606;0.825268319
0.888460146;-0.605691515
-0.699683905;-0.387836712
-0.662404279;-0.083833042
-0.848881186;0.627896781
-0.399318785;0.832618947
-0.681040082;0.151108185
0.273216302;-0.271634379
0.943776576;0.255716527
-0.678073798;0.615131201
-0.533426401;0.492187461
-0.721186589;-0.234454696
-0.940191519;0.885352463
0.634712774;0.869672212
0.480804574;-0.797349198
-0.706369208;-0.764038667
0.983611795;0.408278941
0.532514096;-0.835203099
-0.158132005;0.787150112
0.112467864;-0.527088546
0.158746051;-0.577469383
0.370331477;0.650533669
-0.099578325;-0.606679303
0.410588945;0.81930075
0.673564759;-0.62733021
-0.485862349;0.559539305
-0.301944328;-0.747571561
0.396461141;-0.387656086
-0.608467012;0.259274054
0.264469754;-0.768058602
0.439206239;-0.619574301
0.437364246;0.249668872
0.371133857;0.553085197
0.256458528;-0.457945202
-0.982797214;0.219755889
0.247183262;0.892149123
0.169757268;0.345942212
-0.79736297;-0.572882204
0.72491102;0.121046268
-0.907633094;0.760077724
-0.488719195;-0.497951282
0.633380144;-0.089095687
0.951743118;0.591168472
0.476524131;0.143172696
0.731003186;0.523936836
0.586129729;-0.560567779
0.168848321;-0.612764126
-0.036089454;0.987635136
0.806628181;0.560597822
0.668147898;0.615318319
0.014371569;0.610612534
0.132936594;-0.047064783
0.640615997;0.804349101
0.714126145;0.029354739
-0.153558777;0.028878806
0.727672546;-0.148358308
0.97064282;-0.256847733
0.451501145;-0.563009772
0.204597986;-0.280928042
-0.476823947;-0.740791882
-0.283061429;0.107944807
-0.899114048;-0.743007607
0.874700989;-0.692414775
0.259335707;0.564158824
-0.199224705;0.125686842
0.274481032;0.226263239
-0.396128796;-0.482644273
-0.310643787;-0.539264546
0.250644968;-0.549204151
0.22462584;0.76079201
0.229318878;0.457654619
-0.287581178;-0.689589349
-0.733328081;-0.447501297
0.495335356;0.004309894
0.915683029;0.909876992
-0.728092087;0.065863145
-0.577157747;0.120904757
-0.173264069;0.382318897
0.238297932;-0.260892637
0.455690912;0.141637769
0.786506699;0.148124659
-0.449091469;-0.888702947
0.289474837;-0.12015218
0.51493271;0.513784898
0.857254423;0.727458258
0.780649064;0.999962446
-0.589054988;0.521419311
0.114976781;-0.429912428
-0.382685519;0.396345823
0.219863717;0.929817653
0.000252127;-0.364026662
0.573547117;-0.562821507
0.899491241;0.860987736
0.792572666;0.396856925
-0.386480536;0.020048891
-0.626336807;0.27427222
-0.204422118;-0.787802103
-0.924767896;-0.542788451
-0.638320237;-0.054705842
0.467483589;-0.530986632
0.19381988;0.852619732
-0.101938685;0.284217481
-0.467178574;0.762146354
-0.826101467;-0.196995715
-0.14083676;-0.589255124
-0.458683101;-0.560057827
0.880983596;0.378218363
-0.669813982;0.044715571
0.38769528;0.765445792
-0.61275148;0.225313612
0.649788575;-0.210799963
-0.925536965;-0.576706497
-0.872302338;-0.553203669
-0.655534356;-0.062720617
-0.378631869;0.306009406
-0.470984051;0.298619434
0.053464128;-0.402698623
-0.342509171;0.576022605
-0.430251932;-0.047424061
0.768950517;0.32891277
-0.088817389;-0.699118316
-0.296008724;-0.914000217
-0.775680696;-0.56800169
0.058560541;0.32983495
0.571545641;-0.407109831
0.52620197;0.359204001
0.360572969;-0.74773832
0.759488469;0.266878741
-0.881942116;-0.507379311
-0.253989312;-0.057931261
-0.861520433;0.013733599
0.151215565;0.927292985
0.063710236;-0.530779634
-0.991367057;-0.536175062
-0.953308666;0.105217909
-0.67827727;-0.030580537
0.616942014;-0.55906626
0.071102167;-0.457635476
0.76810276;0.583929062
0.159177523;-0.845243242
-0.640649377;-0.085638063
-0.969743714;0.998107274
-0.801625867;0.599199083
-0.760891708;-0.14582724
-0.429117666;-0.678003299
0.360352407;0.839227746
-0.206781741;0.797901364
0.936585441;0.248213482
-0.673819755;0.544600221
0.331969007;0.151315686
0.143593844;0.086635125
0.287733316;-0.595854187
-0.517474358;-0.05399444
0.999563898;0.893828943
-0.616205415;0.931214803
0.407371591;-0.744841523
0.234320058;-0.661830761
0.898372854;0.640008834
-0.903177937;0.434119674
-0.163023642;-0.93979101
0.415478871;0.352222177
0.365018014;-0.085545848
0.351381972;0.393931825
0.054863362;0.741578088
0.74841743;0.239967572
-0.135426591;-0.998324693
-0.362022222;-0.877657806
0.574621358;0.516787858
-0.062857705;-0.350520066
-0.978176991;0.734942858
0.441700472;-0.253926063
0.351793913;0.615609151
0.197265503;0.880146472
-0.615576433;0.887234223
-0.832349606;0.704909804
0.58097713;0.77959333
0.20838842;-0.366515055
-0.921886116;0.753599049
0.709507692;0.218575873
-0.470168259;-0.11512038
-0.643699912;-0.619652212
0.426118812;-0.425505119
0.848399126;0.742688838
0.778402425;0.197644313
0.102612769;0.028630102
0.910979075;0.632327471
-0.365200279;0.611508444
0.345110306;0.843018947
0.929808381;0.286484635
0.868580483;-0.973458572
0.785256624;0.367827339
0.39745753;-0.346222745
0.901224823;-0.333376328
0.499819355;0.052068442
-0.965386914;-0.507903557
-0.848055801;-0.11825776
0.716860462;-0.707889196
-0.833093919;0.232045264
0.5909634;-0.057558503
-0.36957248;0.409704915
-0.609137979;-0.959235121
0.872303522;0.229456569
0.914069235;0.421760225
0.185682584;-0.473196749
-0.061159279;-0.48365836
-0.119496535;-0.057989409
-0.626105996;0.083436724
0.709645298;-0.442158892
0.813881388;0.772574849
0.039487971;-0.835124901
0.677839339;0.704203904
0.418663989;0.89136587
-0.598066256;-0.381894717
-0.085809727;-0.420657669
-0.061595375;0.01956215
-0.096363824;-0.4085
0.399517346;-0.365896883
0.007274526;-0.310083614
-0.408864193;0.505577352
0.235084294;-0.072896813
-0.459061647;0.841758064
-0.809375627;0.927635653
-0.862290126;0.33439802
-0.966754036;-0.152942371
-0.221557628;0.938359358
-0.312144129;0.730869928
0.20056974;-0.224963788
0.454789827;0.659219855
0.997900556;0.267910492
0.625339655;0.038830705
0.808286019;-0.441264426
-0.658043548;0.181768512
-0.038466725;0.74522572
0.337067435;-0.538691678
-0.087835449;0.374369956
0.960106328;-0.055105465
0.075627436;-0.786172276
0.771847057;-0.062432118
-0.354553872;-0.636207327
0.046160667;-0.603581413
-0.897294384;0.72970598
0.516322703;-0.499847222
0.892401083;-0.310995254
-0.940787233;0.49656945
-0.239256396;-0.094254015
0.332173378;-0.922018272
0.113698183;-0.831862003
0.839388123;-0.705852438
-0.584542106;0.908127348
0.038956596;0.50705981
-0.135154336;-0.079828133
-0.144488816;-0.724731203
-0.272478818;0.609563833
-0.083728923;0.908839996
0.288492193;0.790978657
-0.376233503;-0.016131941
0.105569656;0.028411359
0.994205679;-0.60081888
-0.554271389;-0.169298665
-0.270749371;-0.681969887
0.260922173;0.533574014
0.742686917;-0.461691021
-0.153425208;-0.856838754
-0.161919064;0.572954076
0.457098448;-0.063651499
0.355392483;0.533993489
0.351838135;0.467146999
-0.653269434;-0.903573954
-0.931652904;-0.318744197
0.945281804;-0.095611529
0.365530458;0.512840391
-0.906559604;-0.926077932
-0.994046571;-0.757351992
0.780752089;0.949479711
-0.973396167;-0.657341131
-0.1339862;-0.061464067
0.499934339;-0.667446128
-0.865595184;0.946277799
-0.395985717;-0.172415356
0.894956079;0.15070804
0.25707101;-0.778994404
-0.204478261;-0.733812164
-0.334941763;0.201787775
0.752861534;0.939706576
0.030723115;0.384623045
-0.718267813;0.685602343
-0.489967365;-0.774074813
-0.983504845;-0.609145328
-0.779978339;0.571000034
-0.312022079;-0.004619311
-0.052610639;0.197963519
0.646664765;0.32896271
-0.173454697;0.978478049
0.98081976;0.887479471
0.074309676;0.576013054
-0.969730276;-0.264819144
-0.589618306;-0.966991177
0.202286337;-0.966300185
-0.777433182;0.276971483
0.02124325;0.873674887
-0.545857039;-0.508772821
0.482622791;-0.953792138
0.209421976;0.92230205
-0.953443199;-0.771259959
0.492601633;-0.402531132
0.745087706;-0.550175886
-0.742896788;-0.481704445
-0.693675114;-0.067169202
0.479368425;0.597257477
0.919258979;0.812686332
0.71250967;-0.999598015
-0.318508696;0.198383542
-0.86560996;-0.175345655
0.929428095;-0.461871974
0.313105524;-0.751513473
-0.513536872;0.972832592
-0.448034821;-0.946119319
0.663286164;-0.145674724
0.778326173;0.925371994
-0.416692176;0.159614009
0.393602456;0.19289555
0.881579357;0.101312108
0.525019483;-0.326299038
-0.125602606;-0.905730859
-0.549611888;0.775988716
0.942889934;-0.287500049
0.750905235;0.403178619
-0.210057256;0.784983726
-0.440396615;0.03580781
0.728862555;-0.267289264
0.316866953;0.557245907
-0.182495941;0.501723678
0.02329369;0.603501252
-0.933443597;0.167060362
-0.613076705;0.381740974
0.027836128;-0.108797154
0.192216417;-0.197133676
-0.401864292;-0.074187113
-0.7015887;-0.691836489
0.47137153;0.61831071
0.011647371;0.460139254
-0.286638407;0.28201336
0.754052179;0.6965439
0.367467417;-0.112442275
0.293370557;0.381447611
0.721579475;0.109428785
0.971026712;-0.957968042
-0.619872705;0.166575277
0.44239255;-0.71926136
-0.271625854;-0.547871301
0.954977974;-0.927200347
-0.642773702;0.528950171
0.845823589;0.919193709
0.515313839;-0.60167827
0.161951606;0.129099819
-0.423742129;0.354436715
0.055933117;0.70619576
0.743597957;-0.89088306
-0.891582141;-0.377764853
-0.306137775;-0.70373906
-0.032799385;-0.571339107
0.340286414;0.040012695
-0.419544023;-0.068471322
-0.594112444;0.920644685
0.566267453;0.893156443
0.192337476;-0.095074541
-0.483117085;-0.931740298
-0.074423947;-0.814387081
0.467864996;-0.472314672
-0.582647302;0.70752358
-0.908425241;-0.014281095
-0.694752645;-0.619192824
0.635537633;-0.522913936
0.957892051;-0.49287129
0.196327711;-0.89942893
-0.752999154;0.777576863
0.936469356;0.017060735
0.107550542;0.469409394
0.631272846;0.384657664
0.880482247;0.606983479
0.267627593;0.667710486
0.062787187;-0.685897825
0.217419712;-0.202248622
-0.569634113;0.613652284
0.15796797;-0.507325117
-0.386185923;-0.143171017
-0.200671549;0.095041962
0.694385386;-0.447254153
-0.237312004;0.421205598
0.183227403;0.31496927
0.424760215;-0.083377973
-0.122386888;-0.571384161
0.908237136;-0.838282728
0.112444108;-0.882324085
-0.209295046;-0.664330569
0.253711199;0.112148098
-0.997840996;0.460473741
0.376518406;-0.578750317
0.137345589;-0.635178057
-0.852177791;-0.983202169
0.9002534;-0.846357493
0.098482891;-0.912848238
0.696818842;-0.124994659
0.079203709;-0.830647497
-0.319058143;-0.707802398
0.13936398;0.517895777
0.166947803;0.726577919
0.422959119;-0.920160873
-0.872455345;-0.828346825
-0.135818226;-0.059416826
-0.259876642;-0.510743543
0.497124944;0.970177113
0.454323324;0.282363198
0.801327688;0.035208882
0.61180335;-0.108536079
-0.938214511;-0.361988041
-0.870901514;-0.628805519
0.565525747;-0.928679958
-0.68323833;0.674413916
-0.580915332;0.05309441
-0.776908969;-0.329032878
-0.11629624;0.617240385
0.400483606;-0.203025214
-0.566611704;-0.433289343
-0.178588832;-0.275040569
-0.007499399;-0.466682312
-0.459250275;-0.093881216
-0.981870084;-0.440063225
-0.059392041;-0.070491911
-0.195251473;-0.368578393
-0.932127652;-0.355953743
0.076879714;0.393900445
-0.584814994;-0.230380527
0.957487498;0.451855192
0.248415935;-0.134569466
0.370615984;-0.881378365
0.606901454;0.55802442
-0.346818907;-0.891174043
0.997381421;0.309269199
-0.694597724;-0.843097415
-0.494262539;-0.051742536
-0.900098955;0.397669189
0.841660415;-0.887270527
-0.182099523;0.07554558
-0.121934297;-0.231588968
-0.715861205;0.468223844
-0.124280608;0.20694056
-0.324225075;0.120066854
0.245140415;-0.777463011
-0.568066404;0.299256376
-0.91985585;0.457582422
